timestamp,avg_min_cpu,avg_max_cpu,avg_avg_cpu
1753354785,40.69,68.04,54.86
1753355385,51.22,73.44,59.56
1753355985,44.67,74.24,59.0
1753356585,45.76,70.26,56.81
1753357185,46.65,71.61,57.73
1753357786,49.63,77.55,58.56
1753358386,50.15,65.47,58.91
1753358986,50.06,68.29,57.95
1753359586,53.39,69.99,59.92
1753360186,53.0,75.08,59.75
1753360786,53.86,77.37,59.22
1753361386,47.8,68.89,59.06
1753361987,45.01,67.39,58.95
1753362587,48.91,68.19,56.57
1753363187,48.6,66.75,58.09
1753363787,37.9,72.63,52.71
1753364387,51.43,73.81,56.86
1753364987,48.72,66.03,54.76
1753365587,45.7,65.66,56.25
1753366187,47.89,72.2,56.5
1753366788,46.02,66.86,57.37
1753367388,42.5,64.53,54.07
1753367988,51.89,67.4,59.81
1753368588,40.43,70.18,54.36
1753369188,51.3,73.46,56.51
1753369788,45.44,74.93,57.07
1753370388,44.6,67.4,54.79
1753370989,49.08,64.91,56.94
1753371589,43.72,68.93,54.12
1753372189,47.01,67.58,55.03
1753372789,47.53,73.43,55.47
1753373389,41.47,60.24,52.37
1753373989,41.79,57.95,49.5
1753374589,41.62,72.81,53.71
1753375190,36.44,63.44,50.78
1753375790,43.04,68.45,51.11
1753376390,37.77,58.02,48.0
1753376990,40.93,67.09,47.74
1753377590,42.04,66.2,48.0
1753378190,39.96,59.27,48.57
1753378790,39.51,60.24,45.74
1753379391,41.28,57.44,46.58
1753379991,36.1,62.06,45.04
1753380591,35.03,54.66,43.81
1753381191,30.07,51.38,45.03
1753381791,37.8,56.84,45.64
1753382391,34.62,57.39,46.54
1753382991,32.65,59.0,42.1
1753383592,34.72,55.35,41.57
1753384192,30.63,54.16,42.75
1753384792,28.46,49.74,41.92
1753385392,29.08,47.86,37.71
1753385992,33.54,46.3,40.97
1753386592,30.1,52.08,41.23
1753387192,25.94,44.96,38.11
1753387792,31.94,55.25,38.43
1753388393,25.67,50.78,40.19
1753388993,27.34,52.64,38.61
1753389593,33.47,55.42,41.84
1753390193,26.13,42.88,36.78
1753390793,31.77,51.07,39.07
1753391393,30.44,48.56,38.69
1753391993,25.26,43.02,35.91
1753392594,27.86,51.61,36.15
1753393194,26.59,59.62,39.98
1753393794,27.64,53.78,35.87
1753394394,25.02,49.96,34.26
1753394994,25.2,43.55,35.34
1753395594,22.86,43.71,34.77
1753396194,22.8,42.16,32.84
1753396795,28.65,52.32,35.62
1753397395,26.23,50.08,33.23
1753397995,22.44,45.33,35.51
1753398595,21.04,47.88,31.46
1753399195,24.52,49.98,34.44
1753399795,27.9,44.51,36.58
1753400395,18.79,51.17,33.17
1753400996,24.6,42.18,35.28
1753401596,30.73,55.11,37.92
1753402196,22.42,52.75,32.98
1753402796,23.35,37.38,31.26
1753403396,19.59,41.07,30.38
1753403996,20.3,50.39,31.01
1753404596,18.61,47.56,31.62
1753405197,19.99,48.91,33.74
1753405797,20.35,46.51,35.0
1753406397,17.81,38.83,29.07
1753406997,24.43,48.84,32.41
1753407597,23.03,45.05,32.33
1753408197,21.14,38.82,32.65
1753408797,19.3,46.08,30.35
1753409397,18.89,37.07,31.22
1753409998,18.77,42.17,31.03
1753410598,23.56,42.42,33.26
1753411198,27.12,49.8,32.56
1753411798,26.02,48.53,32.15
1753412398,25.65,45.41,34.66
1753412998,27.35,43.16,37.15
1753413598,29.84,47.45,38.72
1753414199,23.73,43.16,36.79
1753414799,26.65,52.72,36.26
1753415399,30.53,44.54,37.23
1753415999,27.82,47.33,40.03
1753416599,24.35,55.26,36.27
1753417199,21.74,43.75,34.62
1753417799,25.65,50.6,37.07
1753418400,29.95,53.65,39.53
1753419000,27.14,50.95,40.3
1753419600,30.99,54.75,38.89
1753420200,32.86,58.89,42.06
1753420800,33.18,58.08,41.7
1753421400,34.18,58.78,39.38
1753422000,30.2,48.87,41.67
1753422601,29.41,62.56,42.7
1753423201,33.7,56.99,45.69
1753423801,35.27,65.05,45.1
1753424401,28.63,60.88,43.54
1753425001,34.83,61.36,46.89
1753425601,34.9,53.72,42.65
1753426201,33.36,58.36,42.53
1753426802,43.31,54.62,49.38
1753427402,41.05,56.66,49.11
1753428002,38.08,67.16,49.72
1753428602,43.18,69.23,49.54
1753429202,37.26,55.8,50.46
1753429802,34.21,60.65,48.0
1753430402,37.62,63.95,49.81
1753431002,43.6,65.38,48.86
1753431603,38.25,62.83,47.88
1753432203,38.52,62.91,50.2
1753432803,46.5,70.29,53.55
1753433403,42.79,69.26,52.62
1753434003,45.05,64.93,50.34
1753434603,43.85,69.32,52.94
1753435203,40.7,58.97,53.8
1753435804,42.29,60.89,54.12
1753436404,47.0,58.84,52.26
1753437004,39.47,61.3,53.09
1753437604,49.16,70.46,56.81
1753438204,45.87,72.35,53.92
1753438804,49.04,61.81,54.41
1753439404,47.73,65.35,54.25
1753440005,38.97,60.99,52.11
1753440605,45.15,63.59,57.76
1753441205,41.45,65.46,55.18
1753441805,44.18,69.0,55.85
1753442405,42.36,63.91,56.14
1753443005,52.02,71.55,57.39
1753443605,50.0,73.06,55.13
1753444206,49.05,76.5,58.36
1753444806,44.16,65.68,54.1
1753445406,42.85,74.65,57.07
1753446006,50.07,72.28,55.1
1753446606,49.09,62.33,55.42
1753447206,51.56,76.14,59.0
1753447806,45.64,70.06,55.62
1753448407,40.44,66.67,52.2
1753449007,48.85,61.92,55.71
1753449607,51.6,69.4,60.98
1753450207,42.56,62.02,56.95
1753450807,49.48,69.93,59.5
1753451407,43.04,63.46,51.26
1753452007,43.18,73.86,53.87
1753452608,45.19,61.72,52.34
1753453208,41.5,68.15,55.3
1753453808,38.39,59.26,51.46
1753454408,46.49,67.36,54.77
1753455008,41.66,64.83,53.38
1753455608,45.34,70.84,53.16
1753456208,39.44,56.47,51.41
1753456808,37.77,57.19,51.31
1753457409,48.57,66.98,54.04
1753458009,39.76,64.72,50.49
1753458609,35.13,63.81,48.84
1753459209,35.97,63.27,47.36
1753459809,40.36,67.06,49.99
1753460409,32.21,53.44,46.97
1753461009,37.86,64.33,46.89
1753461610,37.3,54.37,45.81
1753462210,41.77,54.62,47.01
1753462810,36.24,53.05,45.36
1753463410,36.35,59.45,43.71
1753464010,35.06,57.99,44.69
1753464610,33.88,53.17,45.07
1753465210,33.09,48.98,42.54
1753465811,31.44,48.02,42.37
1753466411,32.26,57.79,43.02
1753467011,28.52,58.52,42.86
1753467611,29.59,47.18,40.73
1753468211,37.89,53.22,43.54
1753468811,28.04,48.94,37.98
1753469411,34.61,46.92,41.42
1753470012,28.49,45.12,39.89
1753470612,27.28,59.13,41.64
1753471212,25.46,52.48,39.94
1753471812,25.31,46.03,38.82
1753472412,32.86,54.43,38.69
1753473012,26.29,56.06,38.07
1753473612,34.64,52.34,40.17
1753474213,24.33,47.44,38.81
1753474813,26.16,45.02,38.27
1753475413,23.4,55.7,35.83
1753476013,19.93,43.97,34.81
1753476613,23.83,43.09,34.52
1753477213,24.43,52.42,34.11
1753477813,24.94,43.52,32.18
1753478413,30.73,47.26,36.35
1753479014,27.34,45.55,34.35
1753479614,19.57,39.19,33.16
1753480214,15.53,44.75,30.25
1753480814,19.19,37.55,30.12
1753481414,26.11,48.2,31.62
1753482014,19.47,42.71,29.9
1753482614,22.21,44.15,30.91
1753483215,23.71,37.86,30.52
1753483815,23.5,50.96,31.57
1753484415,18.22,40.2,31.91
1753485015,21.09,46.19,27.03
1753485615,11.6,45.33,26.02
1753486215,17.25,42.58,31.15
1753486815,19.4,45.03,29.75
1753487416,23.91,47.84,29.44
1753488016,9.68,31.39,22.73
1753488616,12.42,41.41,21.97
1753489216,15.73,40.93,25.66
1753489816,17.22,31.55,23.0
1753490416,14.89,28.29,22.9
1753491016,15.99,42.17,24.46
1753491617,13.03,27.62,22.49
1753492217,9.64,33.73,22.46
1753492817,12.02,32.22,23.43
1753493417,13.57,28.15,22.67
1753494017,14.55,41.53,26.73
1753494617,16.72,36.81,24.17
1753495217,11.5,37.49,25.69
1753495818,17.56,41.31,24.99
1753496418,15.32,38.25,25.68
1753497018,12.8,30.66,24.49
1753497618,12.73,36.37,25.74
1753498218,19.55,43.64,27.11
1753498818,19.92,35.54,27.72
1753499418,21.74,45.87,29.25
1753500018,20.48,47.83,30.43
1753500619,20.05,38.89,27.91
1753501219,17.65,41.97,31.19
1753501819,19.25,45.55,29.17
1753502419,13.01,39.56,25.66
1753503019,23.0,46.74,29.52
1753503619,22.95,51.01,31.11
1753504219,21.01,40.76,30.61
1753504820,25.93,50.6,31.97
1753505420,21.29,48.69,32.48
1753506020,24.3,36.84,31.44
1753506620,20.1,50.56,32.32
1753507220,27.09,53.65,35.18
1753507820,19.89,40.42,33.93
1753508420,22.38,52.37,36.0
1753509021,26.37,47.13,37.52
1753509621,26.35,45.08,36.39
1753510221,23.85,46.89,37.26
1753510821,27.58,53.41,36.36
1753511421,22.35,55.04,36.56
1753512021,24.97,52.14,38.84
1753512621,25.21,49.8,39.07
1753513222,30.38,59.84,41.58
1753513822,27.0,45.35,39.19
1753514422,27.43,49.22,39.49
1753515022,31.9,49.7,40.34
1753515622,34.41,64.67,45.14
1753516222,25.97,48.61,40.63
1753516822,27.79,48.85,42.05
1753517423,31.73,59.9,41.44
1753518023,41.44,57.34,46.91
1753518623,32.84,54.41,44.93
1753519223,37.37,54.23,42.89
1753519823,34.78,64.04,46.63
1753520423,31.26,50.27,43.11
1753521023,43.07,67.6,50.28
1753521623,34.45,61.15,47.85
1753522224,33.43,60.73,47.25
1753522824,39.5,55.47,48.1
1753523424,37.47,62.17,45.98
1753524024,33.06,58.44,47.55
1753524624,37.98,51.95,46.01
1753525224,42.97,59.16,50.03
1753525824,30.94,50.12,44.46
1753526425,40.45,57.24,49.48
1753527025,37.97,60.85,48.6
1753527625,41.41,61.37,48.94
1753528225,35.0,63.16,48.16
1753528825,37.17,64.21,48.52
1753529425,42.28,66.81,48.43
1753530025,41.12,60.38,53.3
1753530626,43.68,59.19,49.86
1753531226,47.71,64.31,53.06
1753531826,44.08,68.77,50.42
1753532426,38.16,67.03,50.86
1753533026,34.5,57.12,48.69
1753533626,45.64,65.78,51.29
1753534226,36.93,53.9,46.6
1753534827,39.54,60.62,46.9
1753535427,38.28,58.7,47.05
1753536027,33.4,55.96,48.2
1753536627,39.31,62.5,46.7
1753537227,43.18,58.61,49.79
1753537827,34.6,62.99,47.31
1753538427,39.36,60.5,46.41
1753539028,37.14,62.55,48.49
1753539628,33.88,65.08,47.88
1753540228,39.12,57.19,50.08
1753540828,38.32,55.03,45.17
1753541428,36.78,63.2,48.12
1753542028,32.55,55.96,47.12
1753542628,38.62,51.8,45.68
1753543228,38.94,61.09,47.12
1753543829,34.83,51.92,41.66
1753544429,29.46,56.43,41.74
1753545029,31.17,52.03,39.95
1753545629,38.64,52.58,44.86
1753546229,39.96,61.83,45.72
1753546829,25.15,52.99,39.07
1753547429,31.38,48.97,42.16
1753548030,27.79,47.85,40.69
1753548630,28.86,54.31,41.21
1753549230,29.33,53.74,37.64
1753549830,24.58,50.0,37.46
1753550430,30.06,49.41,40.09
1753551030,31.38,48.13,37.69
1753551630,29.54,53.45,38.79
1753552231,25.59,56.3,38.58
1753552831,28.1,50.52,34.71
1753553431,31.5,58.44,38.55
1753554031,25.73,48.69,35.55
1753554631,27.31,51.91,37.86
1753555231,23.93,41.11,32.68
1753555831,21.36,49.03,31.55
1753556432,25.81,47.81,35.38
1753557032,25.99,54.47,34.94
1753557632,22.3,52.42,33.64
1753558232,21.16,42.38,28.81
1753558832,27.43,42.5,33.1
1753559432,24.56,44.27,29.9
1753560032,21.28,35.63,29.45
1753560633,22.01,50.51,31.32
1753561233,14.9,33.74,28.28
1753561833,18.21,44.18,27.92
1753562433,18.39,41.45,28.88
1753563033,12.17,38.13,24.4
1753563633,25.48,48.09,31.24
1753564233,21.78,38.82,28.95
1753564833,18.46,39.66,24.06
1753565434,20.59,46.49,28.49
1753566034,19.09,37.76,26.31
1753566634,12.99,31.84,25.69
1753567234,17.01,44.58,26.7
1753567834,8.74,34.14,23.41
1753568434,16.02,42.84,29.29
1753569034,15.29,36.27,24.54
1753569635,13.88,37.6,21.65
1753570235,14.69,38.33,23.4
1753570835,8.22,36.79,22.77
1753571435,12.81,29.06,24.0
1753572035,11.57,43.65,25.06
1753572635,12.01,38.91,24.5
1753573235,15.51,43.9,24.43
1753573836,15.0,31.56,25.12
1753574436,14.7,38.5,20.33
1753575036,10.24,43.08,24.26
1753575636,5.53,30.01,20.22
1753576236,9.25,37.43,21.68
1753576836,15.14,39.63,21.63
1753577436,11.59,37.54,20.97
1753578037,12.68,35.09,17.96
1753578637,10.34,31.58,22.93
1753579237,11.28,29.5,19.26
1753579837,10.82,33.42,23.29
1753580437,17.52,40.58,24.66
1753581037,8.61,25.24,20.08
1753581637,13.38,36.65,19.09
1753582238,18.95,41.89,25.5
1753582838,16.45,37.89,23.57
1753583438,12.05,28.52,23.51
1753584038,10.8,36.82,23.87
1753584638,13.83,35.05,23.4
1753585238,21.66,33.14,26.84
1753585838,17.74,41.13,27.04
1753586438,18.02,45.76,27.42
1753587039,23.38,39.57,28.66
1753587639,14.84,41.59,24.72
1753588239,19.24,42.86,26.99
1753588839,19.75,48.29,30.97
1753589439,20.57,34.9,26.16
1753590039,16.16,37.76,30.1
1753590639,22.43,44.18,29.0
1753591240,20.87,51.02,32.05
1753591840,25.22,41.2,33.07
1753592440,24.41,42.29,31.78
1753593040,19.47,45.02,31.26
1753593640,22.89,44.67,30.14
1753594240,25.8,40.11,34.39
1753594840,21.03,43.35,33.46
1753595441,28.87,51.82,36.94
1753596041,25.01,46.69,34.42
1753596641,24.67,42.71,32.98
1753597241,26.43,45.7,39.01
1753597841,28.23,49.11,36.87
1753598441,19.21,43.12,33.15
1753599041,25.17,54.09,36.88
1753599642,26.09,54.7,36.22
1753600242,22.17,53.11,36.3
1753600842,22.1,53.21,35.56
1753601442,33.43,46.0,40.69
1753602042,30.99,46.63,38.66
1753602642,28.16,52.57,39.32
1753603242,31.31,51.85,40.76
1753603843,25.91,58.25,39.93
1753604443,30.17,53.63,38.82
1753605043,24.54,52.83,37.41
1753605643,28.4,58.4,42.42
1753606243,38.38,49.55,43.79
1753606843,30.76,57.09,40.93
1753607443,35.02,52.7,43.8
1753608043,35.32,50.42,42.83
1753608644,38.93,53.48,44.6
1753609244,38.76,66.31,46.61
1753609844,31.54,61.48,45.6
1753610444,28.99,52.91,41.95
1753611044,32.13,62.07,45.9
1753611644,38.26,64.23,44.96
1753612244,37.01,57.85,42.61
1753612845,30.55,52.34,44.38
1753613445,34.58,57.8,46.14
1753614045,40.68,63.72,47.5
1753614645,34.03,53.06,45.38
1753615245,37.36,63.9,46.38
1753615845,34.75,63.04,47.93
1753616445,38.7,57.29,46.44
1753617046,34.94,58.1,46.67
1753617646,31.94,63.15,45.05
1753618246,41.64,63.98,47.14
1753618846,35.03,53.62,48.48
1753619446,31.83,50.94,45.21
1753620046,35.02,54.89,46.35
1753620646,30.02,53.83,43.08
1753621247,32.6,55.87,45.32
1753621847,34.37,56.71,43.99
1753622447,39.4,68.41,50.57
1753623047,31.94,60.98,45.11
1753623647,38.25,64.0,46.53
1753624247,31.74,60.27,43.24
1753624847,33.0,62.88,45.12
1753625448,38.02,53.65,45.98
1753626048,32.93,56.67,44.4
1753626648,32.66,56.46,41.41
1753627248,39.1,61.8,44.31
1753627848,31.41,54.73,41.88
1753628448,31.04,59.92,41.43
1753629048,37.59,52.56,42.81
1753629648,26.67,57.75,40.47
1753630249,36.58,49.54,41.95
1753630849,37.6,61.78,43.66
1753631449,32.93,52.69,41.55
1753632049,30.51,48.08,41.62
1753632649,24.85,45.73,38.55
1753633249,30.18,43.95,38.03
1753633849,30.5,50.28,40.69
1753634450,26.73,49.98,36.02
1753635050,24.93,55.89,38.22
1753635650,27.86,51.69,37.01
1753636250,25.82,57.65,39.73
1753636850,27.62,47.72,36.64
1753637450,25.95,52.58,36.66
1753638050,22.88,43.58,37.64
1753638651,25.81,48.18,37.18
1753639251,19.2,52.13,33.27
1753639851,22.98,40.93,32.98
1753640451,23.94,47.92,30.56
1753641051,26.09,37.66,32.1
1753641651,27.13,48.26,33.64
1753642251,23.33,42.05,29.84
1753642852,19.55,40.57,32.33
1753643452,24.11,37.11,30.93
1753644052,16.81,37.9,29.98
1753644652,14.81,45.28,29.32
1753645252,24.4,43.28,30.34
1753645852,15.4,44.94,29.9
1753646452,16.23,34.26,27.58
1753647053,15.48,32.69,25.64
1753647653,14.85,37.04,21.22
1753648253,21.83,37.94,28.65
1753648853,13.92,44.66,27.22
1753649453,16.55,37.39,27.18
1753650053,16.25,39.32,27.31
1753650653,16.23,40.73,21.53
1753651253,22.29,41.83,27.77
1753651854,13.53,29.51,23.47
1753652454,18.65,35.33,25.37
1753653054,18.04,32.29,25.37
1753653654,14.02,37.67,23.62
1753654254,11.06,41.46,24.3
1753654854,13.45,39.12,20.95
1753655454,8.29,31.25,20.04
1753656055,8.46,38.89,23.22
1753656655,15.78,37.86,21.29
1753657255,12.64,36.48,22.5
1753657855,13.27,28.77,21.34
1753658455,10.92,31.88,21.62
1753659055,13.45,37.75,19.0
1753659655,11.5,35.86,19.82
1753660256,12.19,30.88,20.71
1753660856,13.93,40.66,26.35
1753661456,13.44,33.79,20.14
1753662056,11.17,32.39,23.89
1753662656,16.95,31.64,23.04
1753663256,7.65,33.17,17.56
1753663856,3.4,36.28,17.76
1753664457,15.1,34.65,22.66
1753665057,13.26,40.34,22.35
1753665657,17.63,30.73,23.52
1753666257,10.0,33.91,23.17
1753666857,8.86,31.22,19.52
1753667457,8.51,34.93,18.21
1753668057,12.48,29.45,23.48
1753668658,14.96,28.14,22.14
1753669258,15.71,36.11,27.56
1753669858,9.89,28.84,20.33
1753670458,18.55,42.0,25.63
1753671058,14.46,34.72,24.97
1753671658,20.05,33.18,26.58
1753672258,17.56,47.72,28.03
1753672858,12.27,33.34,22.18
1753673459,17.04,43.44,27.48
1753674059,12.82,36.37,25.69
1753674659,15.81,44.87,26.91
1753675259,17.15,44.93,27.08
1753675859,16.28,43.58,28.05
1753676459,15.63,36.04,26.69
1753677059,21.95,42.98,32.21
1753677660,16.54,46.63,28.13
1753678260,26.3,42.18,31.82
1753678860,19.43,48.97,30.74
1753679460,16.9,37.64,28.6
1753680060,12.73,40.72,26.78
1753680660,27.88,42.63,34.43
1753681260,22.33,46.77,29.51
1753681861,26.73,50.58,32.1
1753682461,28.49,47.28,34.35
1753683061,30.63,48.9,36.68
1753683661,26.48,40.35,34.1
1753684261,26.83,51.08,33.42
1753684861,23.24,54.64,36.11
1753685461,27.78,45.11,36.36
1753686062,32.4,52.01,38.45
1753686662,27.51,53.43,41.77
1753687262,27.65,47.57,40.16
1753687862,29.5,57.99,42.02
1753688462,31.59,46.41,41.21
1753689062,27.64,47.78,39.56
1753689662,31.43,55.86,39.75
1753690263,37.45,61.32,44.03
1753690863,34.05,54.43,41.49
1753691463,32.6,49.01,41.64
1753692063,30.45,59.48,42.76
1753692663,40.55,59.27,47.42
1753693263,37.6,54.05,44.12
1753693863,28.26,56.14,40.48
1753694463,38.05,57.97,44.63
1753695064,36.59,58.43,46.58
1753695664,31.93,49.06,40.79
1753696264,33.78,63.19,44.53
1753696864,33.82,50.59,43.3
1753697464,39.17,64.3,46.92
1753698064,35.14,55.29,45.32
1753698664,32.82,56.75,46.68
1753699265,35.11,57.23,42.24
1753699865,34.55,54.12,47.08
1753700465,28.69,52.74,43.32
1753701065,34.21,51.57,44.24
1753701665,32.7,53.75,47.69
1753702265,40.4,62.88,50.98
1753702865,43.6,69.53,51.81
1753703466,32.81,62.49,44.67
1753704066,34.32,50.93,42.96
1753704666,40.66,54.8,46.98
1753705266,38.13,56.04,44.01
1753705866,34.21,58.8,45.71
1753706466,38.38,63.59,44.67
1753707066,31.84,63.35,45.95
1753707667,36.85,63.78,43.96
1753708267,40.5,54.1,49.02
1753708867,38.29,55.35,46.57
1753709467,32.15,50.16,42.58
1753710067,32.31,57.35,45.79
1753710667,36.92,55.16,45.78
1753711267,34.64,67.13,47.54
1753711868,36.39,56.14,42.78
1753712468,32.25,51.91,41.51
1753713068,38.62,53.18,44.01
1753713668,30.6,53.07,45.22
1753714268,32.31,56.6,41.1
1753714868,29.76,45.38,39.25
1753715468,30.24,59.52,42.49
1753716068,30.92,50.77,41.19
1753716669,24.69,44.0,38.86
1753717269,30.89,60.17,40.22
1753717869,34.82,48.91,42.21
1753718469,30.97,43.64,38.17
1753719069,32.84,50.21,44.74
1753719669,32.07,55.54,37.79
1753720269,27.38,43.76,36.71
1753720870,26.3,48.39,38.51
1753721470,32.91,49.95,39.73
1753722070,22.08,44.36,34.66
1753722670,27.5,56.13,38.48
1753723270,28.48,53.03,37.45
1753723870,29.23,48.93,38.26
1753724470,23.86,45.14,34.37
1753725071,27.57,44.57,32.98
1753725671,22.2,41.73,32.83
1753726271,19.82,43.74,31.47
1753726871,26.35,45.76,32.26
1753727471,20.27,37.87,32.67
1753728071,20.99,44.83,32.49
1753728671,16.93,34.66,29.65
1753729272,22.85,50.68,30.88
1753729872,14.92,44.47,28.66
1753730472,19.11,40.87,27.76
1753731072,21.46,40.7,29.93
1753731672,20.38,41.44,28.13
1753732272,22.12,43.08,28.11
1753732872,20.52,47.47,30.31
1753733473,19.53,43.22,25.72
1753734073,17.99,41.58,26.43
1753734673,19.17,43.71,28.75
1753735273,18.84,35.85,27.46
1753735873,16.76,32.92,25.83
1753736473,14.9,41.82,25.38
1753737073,9.99,29.12,21.75
1753737673,11.62,42.93,24.18
1753738274,11.92,31.45,23.48
1753738874,17.38,35.39,24.22
1753739474,10.65,28.17,22.22
1753740074,11.77,32.35,24.63
1753740674,7.24,36.99,20.9
1753741274,12.14,28.38,20.64
1753741874,11.39,38.75,24.81
1753742475,10.13,33.41,21.67
1753743075,12.21,43.65,24.13
1753743675,15.47,42.86,23.37
1753744275,14.75,38.51,23.46
1753744875,10.01,26.47,18.41
1753745475,11.85,45.09,26.01
1753746075,15.16,29.33,23.57
1753746676,8.57,39.08,22.42
1753747276,12.33,33.99,22.9
1753747876,16.48,45.73,28.99
1753748476,16.14,33.16,25.52
1753749076,16.0,38.35,24.13
1753749676,13.9,38.55,26.54
1753750276,12.77,37.77,23.27
1753750877,19.94,42.21,25.24
1753751477,19.3,40.73,24.36
1753752077,16.61,41.92,25.27
1753752677,9.27,38.04,22.21
1753753277,15.38,32.69,26.6
1753753877,18.56,39.61,26.67
1753754477,14.24,34.72,24.85
1753755078,15.01,39.02,25.54
1753755678,18.79,46.84,27.96
1753756278,14.94,45.17,29.83
1753756878,12.7,31.16,26.05
1753757478,20.11,44.24,28.72
1753758078,18.0,43.88,25.16
1753758678,20.67,43.9,27.94
1753759278,21.2,46.9,30.96
1753759879,22.41,46.58,33.61
1753760479,17.92,34.59,28.55
1753761079,14.71,43.64,29.67
1753761679,18.54,50.39,30.61
1753762279,25.13,39.03,30.54
1753762879,26.75,47.17,34.8
1753763479,18.8,48.83,31.51
1753764080,22.08,44.46,31.46
1753764680,20.85,45.34,32.58
1753765280,27.2,49.09,32.98
1753765880,29.91,46.61,35.01
1753766480,27.2,56.26,37.71
1753767080,26.02,56.02,37.34
1753767680,18.68,46.12,33.24
1753768281,32.98,55.28,38.16
1753768881,32.6,49.67,38.29
1753769481,29.94,56.35,38.76
1753770081,23.24,48.37,34.49
1753770681,28.58,51.34,34.86
1753771281,29.67,50.4,39.78
1753771881,33.18,54.78,43.5
1753772482,31.03,53.39,39.79
1753773082,33.78,58.68,42.2
1753773682,26.94,50.7,38.73
1753774282,28.94,56.56,37.54
1753774882,29.37,58.49,42.05
1753775482,34.11,50.21,40.9
1753776082,26.48,56.48,41.3
1753776683,31.12,54.54,43.53
1753777283,39.38,55.46,45.22
1753777883,36.08,52.39,43.85
1753778483,38.68,58.01,47.19
1753779083,35.2,63.45,44.07
1753779683,36.14,56.78,47.98
1753780283,35.08,60.75,45.03
1753780883,27.32,61.49,41.94
1753781484,29.58,59.76,43.49
1753782084,37.04,58.79,46.08
1753782684,38.97,66.7,48.86
1753783284,37.41,61.15,51.36
1753783884,35.29,67.08,48.13
1753784484,44.09,63.2,49.22
1753785084,39.17,67.78,51.24
1753785685,40.19,56.62,47.74
1753786285,31.63,61.57,45.95
1753786885,43.02,61.64,50.24
1753787485,38.36,59.13,45.48
1753788085,38.08,60.79,46.93
1753788685,36.45,60.78,49.31
1753789285,39.35,60.6,52.08
1753789886,37.07,67.96,49.51
1753790486,35.42,66.71,48.15
1753791086,38.57,60.01,48.1
1753791686,41.43,61.34,52.61
1753792286,33.07,59.64,47.89
1753792886,36.78,55.88,48.47
1753793486,37.5,56.84,48.17
1753794087,36.22,62.3,48.88
1753794687,37.38,55.62,50.55
1753795287,38.08,54.1,48.33
1753795887,39.94,67.0,48.18
1753796487,43.29,57.27,51.55
1753797087,34.64,48.42,43.4
1753797687,37.14,53.45,47.15
1753798288,39.56,53.19,44.86
1753798888,34.8,59.77,45.53
1753799488,39.03,60.93,44.58
1753800088,34.72,52.51,45.21
1753800688,31.25,61.63,43.01
1753801288,32.84,65.61,46.38
1753801888,36.06,57.89,47.83
1753802488,30.36,54.05,43.08
1753803089,40.1,52.01,45.2
1753803689,29.27,50.92,41.45
1753804289,30.0,57.74,42.16
1753804889,36.07,60.15,41.6
1753805489,32.67,60.34,43.02
1753806089,27.96,46.39,40.37
1753806689,27.38,49.63,41.41
1753807290,26.92,51.07,40.42
1753807890,34.18,62.12,44.17
1753808490,29.8,50.16,39.36
1753809090,30.06,56.33,40.74
1753809690,34.02,57.26,39.38
1753810290,25.59,55.97,40.53
1753810890,28.03,44.01,37.84
1753811491,29.89,46.42,35.17
1753812091,28.13,54.55,39.53
1753812691,32.91,51.81,38.01
1753813291,20.33,49.97,34.33
1753813891,20.81,42.2,35.22
1753814491,29.25,52.68,34.5
1753815091,23.44,53.34,33.79
1753815692,23.06,47.75,31.94
1753816292,20.08,45.09,34.92
1753816892,17.15,45.57,29.7
1753817492,24.55,48.83,34.79
1753818092,26.41,46.34,31.6
1753818692,18.62,44.61,29.13
1753819292,20.3,37.12,29.71
1753819893,20.53,42.04,30.41
1753820493,19.14,37.6,32.58
1753821093,24.12,47.26,30.06
1753821693,16.02,44.67,27.58
1753822293,19.12,47.92,28.9
1753822893,26.16,37.28,31.72
1753823493,17.25,47.26,29.98
1753824093,16.86,40.45,26.19
1753824694,21.09,44.05,27.31
1753825294,14.34,46.16,28.98
1753825894,13.78,43.89,24.76
1753826494,12.57,45.53,26.64
1753827094,21.57,37.18,27.19
1753827694,14.37,35.43,25.57
1753828294,8.78,42.12,22.67
1753828895,15.6,44.98,26.95
1753829495,14.51,29.41,24.14
1753830095,11.54,43.18,24.3
1753830695,7.59,27.71,22.59
1753831295,21.9,43.27,28.27
1753831895,21.1,46.4,27.56
1753832495,20.51,36.98,25.53
1753833096,19.71,42.04,28.67
1753833696,24.0,43.32,31.42
1753834296,25.15,48.51,30.19
1753834896,25.06,48.39,30.56
1753835496,19.42,40.11,27.91
1753836096,15.12,46.19,28.03
1753836696,20.34,38.23,29.84
1753837297,23.1,40.11,34.88
1753837897,19.22,51.05,31.29
1753838497,21.6,46.85,31.91
1753839097,21.42,43.89,30.02
1753839697,19.39,39.32,32.0
1753840297,26.02,45.04,31.7
1753840897,28.1,48.72,33.41
1753841498,23.21,49.32,32.49
1753842098,26.48,45.79,36.13
1753842698,26.8,45.68,34.9
1753843298,24.26,47.56,34.05
1753843898,25.26,51.14,31.86
1753844498,30.6,43.46,36.45
1753845098,23.25,51.57,33.32
1753845698,23.93,55.88,37.22
1753846299,19.79,53.28,34.1
1753846899,24.66,49.25,38.66
